"Company","ATS","Title","Field","Team","Location","Region","Employment","PayMin","PayMax","PayInterval","Education","URL","DefenseRelevance","DefenseSignal"
"SpaceX","Greenhouse","GNC Engineer, Beam Planning (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8564124002?gh_jid=8564124002","cleared","ts/sci"
"SpaceX","Greenhouse","GNC Engineer, Fleet Management (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8564126002?gh_jid=8564126002","cleared","top secret"
"SpaceX","Greenhouse","GNC Engineer, Phased Array Devices (Starshield) ","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8749195002?gh_jid=8749195002","cleared","top secret"
"SpaceX","Greenhouse","Government Affairs Director, X","Global Business & Government Affairs","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8707392002?gh_jid=8707392002","gov_customer","federal government"
"SpaceX","Greenhouse","Government Affairs Manager (Federal)","Global Business & Government Affairs","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8441122002?gh_jid=8441122002","gov_customer","federal government"
"SpaceX","Greenhouse","Government Affairs Manager (National Security) ","Global Business & Government Affairs","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8511132002?gh_jid=8511132002","gov_customer","national security"
"SpaceX","Greenhouse","Government Program Development Manager (Federal Civil Agencies)","Global Business & Government Affairs","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8647718002?gh_jid=8647718002","cleared","top secret"
"SpaceX","Greenhouse","Government Program Development Manager (International)","Global Business & Government Affairs","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8647689002?gh_jid=8647689002","cleared","top secret"
"SpaceX","Greenhouse","Ground Network Specialist (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8555569002?gh_jid=8555569002","cleared","top secret"
"SpaceX","Greenhouse","Hardware Reliability Engineer, Components (Starshield) ","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8696659002?gh_jid=8696659002","cleared","top secret"
"SpaceX","Greenhouse","Hardware Reliability Engineer, Electrical (Starshield)","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8625576002?gh_jid=8625576002","cleared","top secret"
"SpaceX","Greenhouse","Hardware Reliability Engineer, Mechanical (Starshield)","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8657631002?gh_jid=8657631002","cleared","top secret"
"SpaceX","Greenhouse","Hardware Reliability Engineer (Starshield)","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8625574002?gh_jid=8625574002","cleared","top secret"
"SpaceX","Greenhouse","Harness Design Engineer (Starshield) ","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8635886002?gh_jid=8635886002","cleared","top secret"
"SpaceX","Greenhouse","Harness Engineering Specialist (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8635913002?gh_jid=8635913002","cleared","top secret"
"SpaceX","Greenhouse","Industrial Security Analyst (CSSO/CPSO)","Government Security Programs","","Vandenberg, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8717341002?gh_jid=8717341002","cleared","top secret"
"SpaceX","Greenhouse","Information System Security Manager ","Government Security Programs","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8599803002?gh_jid=8599803002","cleared","top secret"
"SpaceX","Greenhouse","Information System Security Officer ","Government Security Programs","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8599825002?gh_jid=8599825002","cleared","top secret"
"SpaceX","Greenhouse","Integration Technician (Falcon Operations) - Multiple Shifts   ","Falcon Operations West","","Vandenberg, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8533342002?gh_jid=8533342002","cleared","top secret"
"SpaceX","Greenhouse","Integration Technician (Payloads) - Multiple Shifts","Falcon Operations West","","Vandenberg, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8533487002?gh_jid=8533487002","cleared","top secret"
"SpaceX","Greenhouse","Integration Technician (Starshield)","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8635662002?gh_jid=8635662002","gov_customer","national security"
"SpaceX","Greenhouse","Integration Technician (Starshield) - Level 4/5","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8635683002?gh_jid=8635683002","gov_customer","national security"
"SpaceX","Greenhouse","IT Network Engineer, Mission Systems","Information Technology - Business","","Cape Canaveral, FL","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8679658002?gh_jid=8679658002","gov_customer","dod"
"SpaceX","Greenhouse","IT Network Engineer - Top Secret Clearance","Information Technology - Corporate","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8456295002?gh_jid=8456295002","cleared","ts/sci"
"SpaceX","Greenhouse","IT Operations Engineer","Information Technology - Business","","Cape Canaveral, FL","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8684618002?gh_jid=8684618002","gov_customer","dod"
"SpaceX","Greenhouse","IT Storage Engineer","Information Technology - Corporate","","Cape Canaveral, FL","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8698113002?gh_jid=8698113002","gov_customer","dod"
"SpaceX","Greenhouse","IT Systems Administrator, Mission Systems","Information Technology - Business","","Vandenberg, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8525777002?gh_jid=8525777002","gov_customer","dod"
"SpaceX","Greenhouse","IT Systems Engineer - Top Secret Clearance","Information Technology - Corporate","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8548102002?gh_jid=8548102002","cleared","ts/sci"
"SpaceX","Greenhouse","IT Windows Systems Engineer - Top Secret Clearance","Information Technology - Corporate","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8548907002?gh_jid=8548907002","cleared","ts/sci"
"SpaceX","Greenhouse","Launch Engineer, Spacecraft Integration (Payloads)","Falcon Integration West","","Vandenberg, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8622779002?gh_jid=8622779002","cleared","security clearance"
"SpaceX","Greenhouse","Launch Pad Technician - Multiple Shifts   ","Vandenberg - Pad Technicians","","Vandenberg, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8761378002?gh_jid=8761378002","cleared","top secret"
"SpaceX","Greenhouse","Lead Hardware Reliability Engineer, Electrical (Starshield)","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8633964002?gh_jid=8633964002","cleared","top secret"
"SpaceX","Greenhouse","Lead Integration & Test Engineer (Starshield)","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8653850002?gh_jid=8653850002","cleared","active clearance"
"SpaceX","Greenhouse","Lead PCB Designer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8517596002?gh_jid=8517596002","cleared","ts/sci"
"SpaceX","Greenhouse","Lead Security Officer","Security - Starbase","","Starbase, TX","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8622984002?gh_jid=8622984002","cleared","security clearance"
"SpaceX","Greenhouse","Lead Security Officer ","Security - Palo Alto","","Palo Alto, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8649378002?gh_jid=8649378002","cleared","security clearance"
"SpaceX","Greenhouse","Lead Security Officer ","Security - Memphis","","Memphis, TN","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8627069002?gh_jid=8627069002","cleared","security clearance"
"SpaceX","Greenhouse","Lead Security Officer (Terafab) ","Security - McGregor","","Anderson, TX","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8708523002?gh_jid=8708523002","cleared","security clearance"
"SpaceX","Greenhouse","Lead Software Engineer, Flight Systems - Top Secret Clearance","Special Programs","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8435966002?gh_jid=8435966002","cleared","top secret"
"SpaceX","Greenhouse","Lead Software Engineer, Full Stack - Top Secret Clearance","Special Programs","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8476329002?gh_jid=8476329002","cleared","top secret"
"SpaceX","Greenhouse","Loads & Dynamics Engineer (Starshield)","Falcon and Dragon Avionics & Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8536510002?gh_jid=8536510002","gov_customer","national security"
"SpaceX","Greenhouse","Manager, ASIC Design Engineering (Starshield Silicon)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8533239002?gh_jid=8533239002","cleared","ts-sci"
"SpaceX","Greenhouse","Manager, Data Center Hardware & Infrastructure (TS/SCI)","Information Technology - Corporate","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8738842002?gh_jid=8738842002","cleared","ts/sci"
"SpaceX","Greenhouse","Manager, NDE Operations (Starship Mechanisms)","Starship Mechanisms Technicians","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8701268002?gh_jid=8701268002","gov_customer","dod"
"SpaceX","Greenhouse","Manager, Security","Security - Redmond","","Redmond, WA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8698319002?gh_jid=8698319002","cleared","ts/sci"
"SpaceX","Greenhouse","Manager, Security","Security - Memphis","","Memphis, TN","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8743962002?gh_jid=8743962002","cleared","ts/sci"
"SpaceX","Greenhouse","Manager, Starshield Account Management","Starshield Missions","","Washington, DC","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8687815002?gh_jid=8687815002","cleared","active clearance"
"SpaceX","Greenhouse","Manufacturing Specialist (Starshield)","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8600120002?gh_jid=8600120002","gov_customer","national security"
"SpaceX","Greenhouse","Mechanical Design Engineer (Falcon)","Falcon Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8681151002?gh_jid=8681151002","gov_customer","national security"
"SpaceX","Greenhouse","Mechanical Design Engineer (Starfall)","Starfall Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8626590002?gh_jid=8626590002","cleared","top secret"
"SpaceX","Greenhouse","Mechanical Engineer, Flight Termination System (Starship)  ","Components Test - Starship","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8604710002?gh_jid=8604710002","cleared","obtain atf explosives clearance"
"SpaceX","Greenhouse","Mechanical Engineer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8540372002?gh_jid=8540372002","cleared","top secret"
"SpaceX","Greenhouse","Mechanical Integration & Test Engineer (Starshield)","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8501168002?gh_jid=8501168002","cleared","top secret"
"SpaceX","Greenhouse","Mission Integration Engineer, AI (Starshield) - Top Secret Clearance","Starshield AI Missions","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8569184002?gh_jid=8569184002","cleared","top secret"
"SpaceX","Greenhouse","Mission Integration Engineer, C3 - Top Secret Clearance","Special Programs","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8468689002?gh_jid=8468689002","cleared","top secret"
"SpaceX","Greenhouse","Mission Integration Engineer, Mission Systems (Starshield)","Starshield Missions","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8626679002?gh_jid=8626679002","cleared","top secret"
"SpaceX","Greenhouse","Mission Integration Engineer (Starshield)","Starshield Missions","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8771734002?gh_jid=8771734002","cleared","top secret"
"SpaceX","Greenhouse","Mission Integration Engineer, User Products (Starshield)","Starshield Missions","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8502375002?gh_jid=8502375002","cleared","top secret"
"SpaceX","Greenhouse","Mission Manager, Launch","Gov't & Commercial Mission Management","","Vandenberg, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8493040002?gh_jid=8493040002","cleared","top secret"
"SpaceX","Greenhouse","Mission Manager, Space Lasers (Starshield)","Starshield Missions","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8449201002?gh_jid=8449201002","cleared","top secret"
"SpaceX","Greenhouse","NDE Inspector, Certified Welding Inspector (CWI)","Starship NDE - Launch","","Starbase, TX","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8557560002?gh_jid=8557560002","gov_customer","dod"
