"Company","ATS","Title","Field","Team","Location","Region","Employment","PayMin","PayMax","PayInterval","Education","URL","DefenseRelevance","DefenseSignal"
"BAE Systems","BrassRing","Project Engineer - Capital Projects","Engineering & Technology","","Kingsport, TN","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301781","prime",""
"BAE Systems","BrassRing","Engineer Senior – Embedded Software","Engineering & Technology","","Boulder, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300365","prime",""
"BAE Systems","BrassRing","Director - Engineering - Weapon Systems Product Line Engineering Lead","Engineering & Technology","","Maple Grove, MN","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302607","prime",""
"BAE Systems","BrassRing","Technician Assembly/Machining","Engineering & Technology","","Maple Grove, MN","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303016","prime",""
"BAE Systems","BrassRing","LSV IAM Painter III (A2 Weeknight Shift)","Manufacturing & Maintenance","","Louisville, KY","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302918","prime",""
"BAE Systems","BrassRing","Technical Fellow Senior Principal III - EOIR Payload Architect","Engineering & Technology","","Broomfield, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300776","prime",""
"BAE Systems","BrassRing","Principal Product Support Specialist","Engineering & Technology","","Maple Grove, MN","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303332","prime",""
"BAE Systems","BrassRing","CNC Machinist I (ATDM)","Manufacturing & Maintenance","","Louisville, KY","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303203","prime",""
"BAE Systems","BrassRing","Engineering Manager II – Systems Engineering","Engineering & Technology","","Broomfield, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301521","prime",""
"BAE Systems","BrassRing","Construction Manager","Project & Program Management","","Kingsport, TN","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300247","prime",""
