Company,ATS,Title,Field,Team,Location,Region,Employment,PayMin,PayMax,PayInterval,Education,URL
HII,successfactors,DIMENSION CONTROL TECHNICIAN 1,Quality,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-DIMENSION-CONTROL-TECHNICIAN-1-Miss/1423391800/
HII,successfactors,ENGINEER TEST 3,Engineering,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-ENGINEER-TEST-3-Miss/1423392300/
HII,successfactors,MECH TECH C 1 (FITTER),Manufacturing,,"Goose Creek, SC",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Goose-Creek-MECH-TECH-C-1-%28FITTER%29-Sout/1423411300/
HII,successfactors,DESIGNER 3,Designer/Drafter,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-DESIGNER-3-Miss/1423581700/
HII,successfactors,ENGINEER QUALITY 3,Quality,,"Goose Creek, SC",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Goose-Creek-ENGINEER-QUALITY-3-Sout/1423374600/
HII,successfactors,FOREMAN MAINTENANCE,Manufacturing,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-FOREMAN-MAINTENANCE-Miss/1423387800/
HII,successfactors,QUALITY INSPECTOR 2 MACHINERY,Quality,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-QUALITY-INSPECTOR-2-MACHINERY-Miss/1423391300/
HII,successfactors,ENGINEERING TECHNICIAN 3,Engineering,,"Goose Creek, SC",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Goose-Creek-ENGINEERING-TECHNICIAN-3-Sout/1423375300/
HII,successfactors,ENGINEER METROLOGY 3,Engineering,,"Goose Creek, SC",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Goose-Creek-ENGINEER-METROLOGY-3-Sout/1423374000/
HII,successfactors,SUPPLIER QUALITY ANALYST 3,Quality,,"Philadelphia, PA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Philadelphia-SUPPLIER-QUALITY-ANALYST-3-Penn/1423402200/
HII,successfactors,PROJECT MANAGEMENT ANALYST 2,Project Management,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-PROJECT-MANAGEMENT-ANALYST-2-Virg/1423622500/
HII,successfactors,PROJECT MANAGEMENT ANALYST 4,Project Management,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-PROJECT-MANAGEMENT-ANALYST-4-Virg/1423607300/
HII,successfactors,ENGINEERING TECHNICIAN 4,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEERING-TECHNICIAN-4-Virg/1410542500/
HII,successfactors,ENGINEER 4,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEER-4-Virg/1412791000/
HII,successfactors,ENGINEERING TECHNICIAN 3,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEERING-TECHNICIAN-3-Virg/1412005400/
HII,successfactors,INDUSTRIAL SECURITY ANALYST 2,Security,,"Goose Creek, SC",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Goose-Creek-INDUSTRIAL-SECURITY-ANALYST-2-Sout/1402527500/
HII,successfactors,ACCOUNTANT 3,Business Management/Finance,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ACCOUNTANT-3-Virg/1412769800/
HII,successfactors,INSIDE MACHINIST SKILLED,Operations,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-INSIDE-MACHINIST-SKILLED-Miss/1412985300/
HII,successfactors,PROJECT MANAGEMENT ANALYST 3,Project Management,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-PROJECT-MANAGEMENT-ANALYST-3-Virg/1397382200/
HII,successfactors,ENGINEERING TECHNICIAN 3,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEERING-TECHNICIAN-3-Virg/1410109100/
HII,successfactors,FORKLIFT OPERATOR,Manufacturing,,"Goose Creek, SC",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Goose-Creek-FORKLIFT-OPERATOR-Sout/1403714600/
HII,successfactors,PROD PLNG AND SCHEDULER 2,Manufacturing,,"Goose Creek, SC",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Goose-Creek-PROD-PLNG-AND-SCHEDULER-2-Sout/1396132300/
HII,successfactors,ENGINEERING TECHNICIAN 3,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEERING-TECHNICIAN-3-Virg/1410132300/
HII,successfactors,PROD PLNG AND SCHEDULER 2,Planning,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-PROD-PLNG-AND-SCHEDULER-2-Miss/1422940800/
HII,successfactors,K07 MGR ENGINEERING 2/COLUMBIA PGRM,Program Management,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-K07-MGR-ENGINEERING-2COLUMBIA-PGRM-Virg/1422867400/
HII,successfactors,ENGINEERING TECHNICIAN 4,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEERING-TECHNICIAN-4-Virg/1422916200/
HII,successfactors,ENGINEERING TECHNICIAN 1,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEERING-TECHNICIAN-1-Virg/1422916600/
HII,successfactors,BLASTER EXPERIENCED,Production/Trades,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-BLASTER-EXPERIENCED-Virg/1422880800/
HII,successfactors,FOREMAN / PAINT & INSULATE,Manufacturing,,"Goose Creek, SC",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Goose-Creek-FOREMAN-PAINT-&amp;-INSULATE-Sout/1422872100/
HII,successfactors,FOREMAN / PIPEFITTING,Manufacturing,,"Goose Creek, SC",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Goose-Creek-FOREMAN-PIPEFITTING-Sout/1422872400/
HII,successfactors,CNC MACHINIST EXPERIENCED - OYSTER POINT INDUSTRIAL PARK,Production/Trades,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-CNC-MACHINIST-EXPERIENCED-OYSTER-POINT-INDUSTRIAL-PARK-Virg/1422877500/
HII,successfactors,SHEET METAL WORKER (CERTIFICATION REQUIRED),Operations,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-SHEET-METAL-WORKER-%28CERTIFICATION-REQUIRED%29-Virg/1422890200/
