"Company","ATS","Title","Field","Team","Location","Region","Employment","PayMin","PayMax","PayInterval","Education","URL","DefenseRelevance","DefenseSignal"
"GCI","UltiPro","Application Developer SME (TS/SCI with Poly Required)","Software Engineering","","Dulles, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=d3647ee4-b2f4-426c-b1fc-e21b375cca3b","prime",""
"GCI","UltiPro","Project Integrator (TS/SCI with Poly Required)","Program Delivery and Execution","","Dulles, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=a2e335ba-bd6f-48a4-a9b9-e9d13f26d66d","prime",""
"GCI","UltiPro","Front-End Software Engineer (TS/SCI with Poly Required)","Software Engineering","","Chantilly, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=d57f1e00-4a61-4b00-b85d-2908d12d9a3d","prime",""
"GCI","UltiPro","Software Engineer (TS/SCI with Poly Required)","Software Engineering","","Chantilly, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=2d943900-3c40-4759-a6d5-13a8924a5baf","prime",""
"GCI","UltiPro","Software Engineer (TS/SCI with Poly Required)","Software Engineering","","Chantilly, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=c4189de5-ae1b-43b5-8c76-3cc61f162294","prime",""
"GCI","UltiPro","Full Stack Java Developer SME (TS/SCI with Poly Required)","Software Engineering","","Dulles, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=829b528b-931b-47e9-ab87-bdf47818c06e","prime",""
"GCI","UltiPro","(Technical Targeter - Operations Support ) Cyber Technical Analyst Principal (TS/SCI with Poly Required)","Cyber and IT Risk Management","","Chantilly, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=25983124-8498-4fe6-bcc9-31f50d972213","prime",""
"GCI","UltiPro","(Technical Targeter- General) Cyber Technical Analyst Senior (TS/SCI with Poly Required)","Cyber Security","","McLean, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=ec3a9cd9-ffde-4fcc-9a47-4e5dd5bd1f94","prime",""
"GCI","UltiPro","(Cyber Operations Coordinator) Cyber Technical Analyst Sr Advisor (TS/SCI with Poly Required)","Cyber Security","","Chantilly, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=bbc63b8c-5336-4885-b130-d5a2c664ba01","prime",""
"GCI","UltiPro","Cyber Sec Analyst Sr Adv (TS/SCI with Poly Required)","Cyber Security","","Chantilly, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=f5f2c490-d532-4bdc-8bba-0eab44d96441","prime",""
"GCI","UltiPro","OCONUS Tech Targeter (TS/SCI with Poly Required)","Cyber Security Technical Analysis","","Chantilly, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=ecff1d83-5afb-44b5-89f0-792a601f5952","prime",""
"GCI","UltiPro","Cyber Security Anlst Adv (TS/SCI with Poly Required)","Cyber Security","","Chantilly, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=b930340e-de35-46bb-9dea-36cb1a384a17","prime",""
"GCI","UltiPro","Intel Operations Support (TS/SCI with Poly Required)","Intelligence Operations Support","","Chantilly, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=ac70f880-3393-47e6-9d27-3758f70fd83b","prime",""
"GCI","UltiPro","Cyber Technical Analyst Senior (TS/SCI with Poly Required)","Cyber Security","","Chantilly, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=9d150501-082b-4874-b9f6-8d4ecff6007c","prime",""
"GCI","UltiPro","Intel Ops Support Sr (TS/SCI with Poly Required)","Intelligence Operations Support","","Chantilly, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=49f96af5-ebfa-4318-b84b-511908bb787d","prime",""
"GCI","UltiPro","Software Engineer SME (TS/SCI with Poly Required)","Software Engineering","","Dulles, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=82e9d8fa-7a80-4484-806e-47e36ed544a2","prime",""
"GCI","UltiPro","GENERAL APPLICATION - SSG Positions","Functional Experts","","VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=da750e41-5837-414d-945a-63dacc5f8f94","prime",""
"GCI","UltiPro","(Data Exploiter) Cyber Technical Analyst Advisor (TS/SCI with Poly Required)","Cyber Security","","McLean, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=67a1c9b5-2df6-444c-bd75-76b3adf20582","prime",""
"GCI","UltiPro","GENERAL APPLICATION - For All GCI Positions","Functional Experts","","VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=18dc9c78-b2f0-4d43-8227-849ed37cbd4c","prime",""
